-124,-87,-3311758263831931046
-124,-86,1009468738575312147
-124,-85,-2973442190817455900
-124,-84,-4430196990605841710
-124,-83,8940222883674808426
-124,-82,-7092113999369488258
-124,-81,-7791854443587373834
-124,-80,4958365467363528903
-124,-79,8573702702126913749
-124,-78,8825728544848664045
-124,-77,7740029807710985881
-124,-76,-8406533136735355727
-124,-75,5549753582264573773
-124,-74,-7863077215461414554
-124,-73,4761196774960538626
-124,-72,5168354780375112024
-124,-71,7223515116139957488
-124,-70,-9008492842539470096
-124,-69,7313186483588911500
-124,-68,1073183049630835686
-124,-67,9017787307761065235
-124,-64,7377739064530487304
-124,-63,7123407928206875480
-124,-62,-1825021514020246924
-124,-61,-7635007445485972997
-124,-60,7450416765629228068
-124,-59,2959027182468375524
-124,-58,6154151426214347301
-124,-57,5060194445666426642
-124,-56,1867675508212297503
-124,-55,4561871691534504468
-124,-48,-3553083037733909647
-124,-47,-6492780655918939005
-124,-46,630488217974615396
-124,-43,5878872338276049249
-124,-42,-3019752273190615904
-124,-41,-1525539297876793167
-124,-40,273741421876981955
-124,-39,5786835274377505058
-124,-38,7212021442540737978
-124,-37,7994760841676116040
-124,-32,-5191953864733369342
-124,-31,-3289604320973854831
-124,-30,1433707449048013985
-124,-29,5257206191630640490
-124,-28,2005786915244259154
-124,-27,3196416638485395311
-124,-26,9000564584238450106
-124,-25,-5613608199162492239
-124,-24,1634361864772356743
-124,-23,-6299861546552601508
-124,-22,-226667099896285625
-124,-21,5860778633912897610
-124,-20,7944042754198508736
-124,-19,3899796553926022838
-124,-18,-2418719339319613570
-124,-17,6693837980268924267
-124,-16,7460902490433005463
-124,-15,6312763776699996133
-124,-14,-6617558962528487504
-124,-13,790596750870483508
-124,-12,8423259285136087090
-124,-11,6645031608869543421
-124,-10,-387388592576875002
-124,-9,7838003810128197173
-124,-8,-8513063716302205604
-124,-6,-6065431537984454404
-124,-5,1349006590702398537
-124,-4,4759460782622786192
-124,-3,-7386308893309203676
-124,-2,-3703709936508063328
-124,3,5250410767920415564
-124,4,-8486478192329280836
-124,5,6048709279380448261
-124,6,4227417306275456169
-124,7,-2763817469197152162
-124,8,4284620626430101233
-124,9,-7679929831334603977
-124,10,-1495784286601576387
-124,11,-6662076417864436611
-124,12,1554666685444667484
-124,13,9200307791875958141
-124,14,-7300177957191501913
-124,15,2613004090309356288
-124,16,3947891049079492008
-124,17,-3048896475816728608
-124,18,3959665058590246487
-124,19,-7979446920718920628
-124,20,8700299672210480661
-124,21,324206396302443778
-124,22,-2557247344128773064
-124,23,-3661313839303213880
-124,24,5945402851994940308
-124,25,-5108212590872901307
-124,26,-5346022563381847321
-124,27,-3013605314180932386
-124,28,2571159804805932214
-124,29,-5568604286315463487
-124,30,-1888600282815948990
-124,31,-7348449639230406072
-124,32,2150926728876895954
-124,33,-3468601922999807766
-124,34,5836731539533888532
-124,35,-1781884117561317694
-124,36,-5928516099475121592
-124,37,-6395008763811208292
-124,38,-8049417226349008182
-124,39,2568014209823382698
-124,40,-5258760183481280392
-124,41,6068108485188017009
-124,42,-6373348978261953478
-124,43,-5753258181311529587
-124,44,7136708433131354484
-124,45,2376318669634348538
-124,46,-3524472955838724599
-124,47,-7486958102461366586
-124,48,8477758170609657731
-124,49,2152819476703433861
-124,50,-8767405426160174136
-124,51,-2951991919601220739
-124,52,8472443268798061602
-124,53,-1335127699078925828
-124,54,-1311557711338615911
-124,55,-631633028648175809
-124,56,-4023764088740716246
-124,57,-8047161925115253501
-124,58,4040234114333171281
-124,59,-195958718927848808
-124,70,-8623759827809311367
-124,71,-1624159851805435381
-124,72,-3203001203423559337
-124,73,5398475672128814559
-124,74,-2386288385445380445
-124,75,4322647584115897413
-124,79,8652141940844637573
-124,80,-4840698002517531446
-124,81,2868534532877601450
-124,82,8984802088643102661
-124,83,1904952314118827996
-124,84,8109080727209010197
-124,85,-2964400306839375196
-124,88,-3303015421730769864
-124,89,-9049966709560926713
-124,90,-5490896221215757928
-124,91,-5706798938549283078
-124,92,1375459140097116919
-124,93,4219318648755927720
-124,94,-916803718425704488
-124,95,-2867246878153160846
-124,96,-8941651568648326137
-124,97,7181529894407686322
-124,98,2423784303949983421
-124,99,4108373008227243626
-124,100,9049191760243873952
-124,101,-8428558590692852656
-124,102,-8489848168712428739
-124,103,3306798409235209500
-124,104,5319032940193516148
-124,105,-2371212331317100544
-124,106,-1909905046764412531
-124,107,-8350749607730401084
-124,108,-4941570683939582148
-124,109,738593766277064368
-124,110,-714459353303607085
-124,111,3924054109718952788
-124,112,2211914081355344756
-124,113,-3608135629255040998
-124,114,-1636686745065463833
-124,115,-1098054793476174055
-124,116,-3795666829726445127
-124,117,3042239258014238059
-124,118,-952186347949469085
-124,119,-763184097036909464
-124,120,-8005284973780027782
-124,121,5225448680507928795
-124,122,-6967604078073655026
-124,123,2274367684368636510
-124,124,-3349199758172022013
-123,-125,8703330755367034137
-123,-124,-5687356689332814695
-123,-123,8386319249895915268
-123,-122,-3651640700656203504
-123,-121,-9059397482804405449
-123,-120,8133608397940668088
-123,-119,1166697906156307037
-123,-118,2888658317723530128
-123,-117,3436820401442796266
-123,-116,-7661313294397082372
-123,-115,-1196294832500150877
-123,-114,4808654683830972842
-123,-113,-4019161191732705196
-123,-112,-6388511308326116662
-123,-110,-5036768732933045899
-123,-109,6693579563344646322
-123,-108,3337680595816626672
-123,-107,6627248513084146600
-123,-106,2009123029140595146
-123,-105,546640587957586543
-123,-104,6990893294396543734
-123,-103,3716055058151957968
-123,-102,-7942318593367221247
-123,-101,-3211567106128868942
-123,-100,3516983912639123736
-123,-99,6814712436009921658
-123,-98,5887177840651114085
-123,-97,-472373651737182974
-123,-96,-3052015959399062108
-123,-95,-1945993686803485087
-123,-94,3074622234536276576
-123,-93,-8306265255900176749
-123,-92,8525317157889629912
-123,-91,7289608162975335273
-123,-90,2931854602824589413
-123,-89,3949977581682475319
-123,-88,137993931117524271
-123,-87,2044249168134560391
-123,-86,6035082896934202545
-123,-85,4183958122245752334
-123,-84,8321083898819611537
-123,-83,4111680289943936713
-123,-82,-2681299670153609402
-123,-81,-8765191216982201048
-123,-80,5088443596955136179
-123,-79,-764734482129801333
-123,-78,7755919133354685079
-123,-77,481478097008262227
-123,-76,8582759332720838658
-123,-75,476782063331210436
-123,-74,8847575710022365123
-123,-73,-3076167220070530131
-123,-72,1074446122013998859
-123,-71,-2026692302393741358
-123,-70,-7832738483223205624
-123,-69,2901304155393328402
-123,-68,6559060983737270351
-123,-67,1702480479325328737
-123,-66,-5446023142624154744
-123,-65,-8176917604449560820
-123,-64,3289331969300665389
-123,-63,6871562354398488213
-123,-62,8278093893265902204
-123,-61,4436213865827655319
-123,-60,-4017095794308375069
-123,-59,5700605777962970311
-123,-58,-3546111920893916766
-123,-57,-5782038710651719511
-123,-56,8334032230429930163
-123,-55,4426696564953913732
-123,-54,5205198814058403785
-123,-53,7806700064095016186
-123,-51,1970074308670596165
-123,-50,-5253522394040175253
-123,-49,3873874159757801339
-123,-48,1606609038558778244
-123,-47,-9171565957319789383
-123,-46,-4428701672897340496
-123,-45,467423514644087690
-123,-44,-259273919756710991
-123,-43,-3750155048813280144
-123,-42,-8889841527745713780
-123,-41,-2977948643108920054
-123,-40,1478825756741048183
-123,-39,-4232382628972382988
-123,-38,4041106880838324722
-123,-37,5244034146624109151
-123,-36,-7033095650550522725
-123,-32,-8125306791387843050
-123,-31,-2501781529264528190
-123,-30,-6240467019483626279
-123,-29,-8462629504079003238
-123,-28,1230241480306606739
-123,-27,-8630311467215454491
-123,-26,1439519110725727004
-123,-25,5594861687705850058
-123,-24,-1593769860238154095
-123,-23,-7552922955678827233
-123,-22,2856731620789216461
-123,-21,-8811550056475181204
-123,-20,-4978183520721230117
-123,-19,590605853539604194
-123,-18,8083085165182747496
-123,-17,5199638083223162734
-123,-16,-7790442322787406005
-123,-15,5880856197721725450
-123,-14,4888178617655789043
-123,-13,8322902623923216535
-123,-12,4564949009825281958
-123,-11,-1069903586865392202
-123,-10,-6321322037888431222
-123,-9,2965326102577563778
-123,-8,2308514607463341511
-123,-7,-3451935891350083792
-123,-6,-649393950323795860
-123,-5,-2537582894145937219
-123,-4,-2601453586713194122
-123,-3,-8481942165449167059
-123,-2,4823013565108278102
-123,2,6184172180867965342
-123,3,7375551966983341391
-123,4,5486812884631344783
-123,5,-7818625690353025911
-123,6,2694333949183869443
-123,7,3905190876482474175
-123,8,7182580877077759834
-123,9,5701864842074046245
-123,10,-8355368863133593406
-123,11,-76340249601842623
-123,12,1236048085635369073
-123,13,-2326832593937944267
-123,14,3208154543600758309
-123,15,-6158175288897690401
-123,16,-3862262280950714313
-123,17,33608381557826231
-123,18,1870938610756641949
-123,19,-4621727372636927488
-123,20,8419982449047875005
-123,21,2529193283330940006
-123,22,2529187378007624324
-123,23,2746881617594827624
-123,24,-6913196604979162819
-123,25,4664958865552416790
-123,26,-622656738683048158
-123,27,3567384619218688378
-123,28,-3706085446629931825
-123,29,-5231267551511035514
-123,30,-4240080633766947807
-123,31,8315708647992428040
-123,32,-9148164823469592880
-123,33,-1040540936542033586
-123,34,-1159207844750006529
-123,35,-3248133491750037902
-123,36,-2361836377755700318
-123,37,-7334901104647473278
-123,38,-5096624514074343127
-123,39,-9058425102878089076
-123,40,-9176015382156912159
-123,41,-8447224365952876320
-123,42,-9121370922449732496
-123,43,-8130167738751488370
-123,44,-7163705276032583891
-123,45,1192487784106093419
-123,46,-329073885302272017
-123,47,341503931878213530
-123,48,1289119825082966252
-123,49,6627183906655027761
-123,50,1994194796229814935
-123,51,9111667148140338277
-123,52,1801535736890252312
-123,53,-6658878485541149588
-123,54,5435574007956428608
-123,55,4376764132765894877
-123,56,4996576853885716689
-123,57,-39345188929754794
-123,58,-6146536685175210788
-123,59,-5169803257775027523
-123,60,-3302865139553681763
-123,61,-4887028443276504653
-123,70,-3520890834635915082
-123,71,3212160515797084307
-123,72,-1990609499559807568
-123,73,-7011365448701866219
-123,74,-2700240246020672550
-123,75,-5569526033168853120
-123,77,-510794563550593295
-123,78,1750290487538890054
-123,79,-8536202565399621961
-123,80,-5797365271884641755
-123,81,-5224142960634189937
-123,82,-7756256643312893084
-123,83,998960980205472945
-123,84,-8259958380287355124
-123,85,7497955448489368795
-123,86,-2134446492364757145
-123,87,-4215838550843208302
-123,88,-1049006569450221713
-123,89,-1357079072726887545
-123,90,8708375503193058004
-123,91,-400069241253422994
-123,92,7102619000117738664
-123,93,7458551971507059952
-123,94,4401215195441088008
-123,95,4770050207680134286
-123,96,-5818037194673658859
-123,97,5103298587334334962
-123,98,-8786472377327315499
-123,99,-4987567867465754236
-123,100,-6284836635270021191
-123,101,1313436131253125775
-123,102,6460512017598749099
-123,103,972389708600745824
-123,104,-1385584190519433412
-123,105,-6042192576087865234
-123,106,3350480127954568693
-123,107,-3802220357233768411
-123,108,1379343758604861981
-123,109,1611808378748450783
-123,110,-1807863734306694523
-123,111,-2319401413483852994
-123,112,6358162156314264173
-123,113,4524775648865747655
-123,114,8226423757886216693
-123,115,-3511724916897924411
-123,116,-8088080415706929447
-123,117,1631284999015675902
-123,118,-7187389536595465382
-123,119,-3506448768682851077
-123,120,5611945790451602140
-123,121,730197739549386756
-123,122,-7417118343716089585
-123,123,6108873817773485495
-123,124,-2123777226105345190
-122,-125,-1536604954529822007
-122,-124,5613094399128872612
-122,-123,6452590800837717396
-122,-122,-6028347433747231155
-122,-121,1832872407722303283
-122,-120,-7849124689048505455
-122,-119,4867495112378289185
-122,-118,-8888530614079371798
-122,-117,-6460312993262908650
-122,-116,-8190388898542168986
-122,-115,-2368526021276290631
-122,-114,-7576082311149615987
-122,-113,-6847941019572461356
-122,-112,7037459698729160725
-122,-110,5711434833016639183
-122,-109,1064847333077933736
-122,-108,-5225651860115446490
-122,-107,4872982839788833547
-122,-106,4534690691090504736
-122,-105,-8434639413221266436
-122,-104,-2684484631849512878
-122,-103,-5300633015287882086
-122,-102,-1174186254091097448
-122,-101,-3026884993337869022
-122,-100,-5079012264488628960
-122,-99,880016575842157420
-122,-98,7612326735146110378
-122,-97,8964484921641320474
-122,-96,832684055233179679
-122,-95,7079982783934805369
-122,-94,7292705960297278939
-122,-93,1052754849760653172
-122,-92,17476461901771910
-122,-91,-5430768613699915382
-122,-90,-5292357120425899639
-122,-89,-678966333380221898
-122,-88,2772679084417319909
-122,-87,-8424165678597650675
-122,-86,-6626756934160030640
-122,-85,-4110523235613709014
-122,-84,6188986566107415508
-122,-83,8123332823449206848
-122,-82,889212217288015577
-122,-81,6628390414119430884
-122,-80,-4810763076304019994
-122,-79,-3718648737682511985
-122,-78,317193901141230289
-122,-77,-4393241336276808212
-122,-76,5451094238128648658
-122,-75,5287575249817765168
-122,-74,-3614281539764411956
-122,-73,1178188055008512959
-122,-72,2704872223919975768
-122,-71,8391668264605955457
-122,-70,-3024380271271771618
-122,-69,3121945516241066727
-122,-68,3830738039138620010
-122,-67,4359180690189033496
-122,-66,-8972145865007956791
-122,-65,-9000484961805743867
-122,-64,-3804800281287652390
-122,-63,-1341282755720877533
-122,-62,4781211715953814964
-122,-61,-5596497788654119845
-122,-60,287736975853355885
-122,-59,4688384798066588566
-122,-58,1449682052477050558
-122,-57,-9151020478652901555
-122,-56,5296093506896366114
-122,-55,-8063337728516144835
-122,-54,-4804839241390089157
-122,-53,2374961700821648612
-122,-52,1943628088942071507
-122,-51,4933129545919599006
-122,-50,7294990834988163626
-122,-49,-1841431663208742266
-122,-48,4843714399008399255
-122,-47,3110494953394197876
-122,-46,8977739237177505619
-122,-45,598096973600730313
-122,-44,8752210187891236024
-122,-43,-8419665608361381370
-122,-42,-6402959462313674343
-122,-41,-231894910006603746
-122,-40,962525819195167378
-122,-39,-8854150679288006912
-122,-38,2845710688872331587
-122,-37,1886239962352706649
-122,-36,3443819164419522348
-122,-35,-328918312545850979
-122,-31,6778613879171656631
-122,-30,-6132503454066562414
-122,-29,-4538695952899230246
-122,-28,3011805870945137994
-122,-27,2836408485994360501
-122,-26,-6641710584989907924
-122,-25,-2502021047412133692
-122,-24,-4371518905035756098
-122,-23,-8588455271189904718
-122,-22,8864487470513550132
-122,-21,-1998682642138279168
-122,-20,7621433182688717928
-122,-19,5564586450122709647
-122,-18,6518990470824535371
-122,-17,-1284270001469525819
-122,-16,8674465842114239804
-122,-15,-6226957381596794201
-122,-14,-8183348725440913340
-122,-13,7761612133743916733
-122,-12,-5503606028494389491
-122,-11,2722406476278362189
-122,-10,2185154976965804649
-122,-9,-2517821068434735455
-122,-8,-3022175137600340097
-122,-7,5152787543992335933
-122,-6,8058045820211005985
-122,-5,2366938639287917680
-122,-4,-1062981511583092609
-122,-3,-5421755311853308169
-122,-2,-2841459781968323031
-122,0,-2513893858483953139
-122,1,-2974094805291616114
-122,2,-4794017463875381871
-122,3,6320889298134927517
-122,4,286885862520627745
-122,5,4426536481716513750
-122,6,-170979990332331444
-122,7,7186835168175280672
-122,8,5038280162674391131
-122,9,-7917459163882229869
-122,10,-5292164344117940566
-122,11,8627859777663353843
-122,12,-5167696825662546239
-122,13,3425545928099436559
-122,14,687581366886834639
-122,15,7025050879716417389
-122,16,-5578778900010174763
-122,17,-3840520100285304740
-122,18,2022573767135169252
-122,19,570825021981671961
-122,20,5596823759362518680
-122,21,-6417751556316052201
-122,22,-7206340119184050244
-122,23,7571169032614567485
-122,24,6304398203868461510
-122,25,8058296299101121714
-122,26,-7677445410024406705
-122,27,5766818493767467203
-122,28,7706760681856824941
-122,29,-7835530406128996739
-122,30,-3574968900644522381
-122,31,-3964760316853321030
-122,32,6884439283046392479
-122,33,2753003619205633951
-122,34,-7335227656172871687
-122,35,5680107499097726143
-122,36,6307506183284390112
-122,37,-6730385934362176748
-122,38,8657158018749042160
-122,39,7572547727278507326
-122,40,-5097734426024067058
-122,41,-5683126636792018551
-122,42,-32857450213313989
-122,43,7140223874836541010
-122,44,-243681006156847122
-122,45,-2976825699120763678
-122,46,-6011543853383488187
-122,47,4668604246060433791
-122,48,926882967399719530
-122,49,-6241215824923973281
-122,50,-89529669099670218
-122,51,-1552707316561342970
-122,52,3926240599303452630
-122,53,-4979498119925879328
-122,54,-338931761771510241
-122,55,-4187891692516818879
-122,56,4085836009064906382
-122,57,5012590503855923623
-122,58,6894596627451770432
-122,59,3260031580519796082
-122,60,5442266600385477298
-122,61,-8832072469788578655
-122,62,-3972422138695678689
-122,70,-5675342757157763596
-122,71,-1438803322255115724
-122,72,2562512435022233163
-122,73,-6406754486669214655
-122,74,9099919141921154334
-122,75,-6975916319108938373
-122,76,-1394727244441061697
-122,77,7381745332584498158
-122,78,-7326465936148879834
-122,79,8313258286798845979
-122,80,596999050578666949
-122,81,-4527179484642435270
-122,82,-1644110727319296397
-122,83,-7013457031774502686
-122,84,6501077721584665702
-122,85,4946559405454113539
-122,86,5192367176823321347
-122,87,-7605511896318058251
-122,88,2888353465518274529
-122,89,-3468494323741685603
-122,90,-2894791438255422735
-122,91,-3135728796903561043
-122,92,-834498826691296028
-122,93,-7236000899227585680
-122,94,367384768165177493
-122,95,3265718050852865859
-122,96,-5026455369870532042
-122,97,-1600701696852014748
-122,98,-510192214275913953
-122,99,-6624229737717683749
-122,100,161949592995969262
-122,101,-1227016333317822385
-122,102,-6638517546722900688
-122,103,-7958538068649276262
-122,104,-1285222890064508830
-122,105,7416397567067405409
-122,106,-8690242713371653058
-122,107,-5732450437007468622
-122,108,-2289395126017924212
-122,109,-7843612421729408551
-122,110,-998704570811643669
-122,111,-6457852616844698948
-122,112,2559414190828686428
-122,113,-9170717491308797111
-122,114,8349698589937415949
-122,115,-7134184686015587361
-122,116,-17138022533042558
-122,117,1132058737700694156
-122,118,-5764390759250042047
-122,119,-8108355767895312864
-122,120,1734941041438799910
-122,121,-4637037656089427193
-122,122,-7842399765258855955
-122,123,4714487013284830737
-122,124,8611056330041227797
-121,-125,-7741592686980135522
-121,-124,-6968568441967584043
-121,-123,4476676770793545984
-121,-122,-6622532263798400228
-121,-121,-7142636684270889162
-121,-120,18235920975764677
-121,-119,343641223492110426
-121,-118,-5679863564067089438
-121,-117,-2750970413536551315
-121,-116,6737642816556133940
-121,-115,5854515091398096231
-121,-114,-1946895849811761532
-121,-113,9090343603412651237
-121,-112,-4663612433948878186
-121,-110,1538401037679057722
-121,-109,57428227800358522
-121,-108,2580721736274851820
-121,-107,4531311153141079428
-121,-106,5365643469052167277
-121,-105,-4232719485272853483
-121,-104,-8994473136701672183
-121,-103,-7096100335669096720
-121,-102,3071848509435924824
-121,-101,-7061935020946594424
-121,-100,2122621175622316885
-121,-99,-6338330360379537940
-121,-98,-2684957826297988607
-121,-97,-1105608670244391795
-121,-96,626043828551551072
-121,-95,-2434538976346016584
-121,-94,1222139261533713420
-121,-93,3825856562355349165
-121,-92,1044080737790727781
-121,-91,4017616400215007914
-121,-90,-5989405106595433682
-121,-89,4920300278264629383
-121,-88,4035320645030880433
-121,-87,-1634400087225852071
-121,-86,-3218547941040263600
-121,-85,-984153581776859380
-121,-84,-2291237614857699774
-121,-83,-6182023710930056526
-121,-82,7989467019849730828
-121,-81,6519867610828606326
-121,-80,9198312695141264721
-121,-79,7128691528163263959
-121,-78,-8647800754750902121
-121,-77,-3722513196761741791
-121,-76,-2571484986827499077
-121,-75,2101068273428615293
-121,-74,-280223195831617504
-121,-73,6551408956689434799
-121,-72,-4039544399532949837
-121,-71,-2584551784266002972
-121,-70,6525725842265663577
-121,-69,-5235015417002465779
-121,-68,7351863439118572237
-121,-67,-6355283839942168589
-121,-66,-8135878620915868450
-121,-65,-8848545786986243910
-121,-64,-2677397511861729488
-121,-63,2243026365022367255
-121,-62,-1107772337084693622
-121,-61,-1995863046733953155
-121,-60,-7826495602061947841
-121,-59,9047894274960356746
-121,-58,-839973531617441750
-121,-57,-5568593637509676693
-121,-56,3171765707168987670
-121,-55,-2950419529531486501
-121,-54,-6333357171123341081
-121,-53,5337427565565650991
-121,-52,4198310395459612041
-121,-51,-3916006097436224485
-121,-50,-9089481845207398405
-121,-49,-5689448772276832717
-121,-48,5225193035729735410
-121,-47,-3190057933695571841
-121,-46,-4608360076629544588
-121,-45,6091771662865461571
-121,-44,-1525926367186262788
-121,-43,3809961918082626114
-121,-42,6644112356820467232
-121,-41,-7814521052795036271
-121,-40,-4239231025394017702
-121,-39,1063918491016530154
-121,-38,-5218421383405571359
-121,-37,-6232202341243078596
-121,-36,7560501722778552528
-121,-35,-220171404879008552
-121,-34,7735148191589769728
-121,-33,249310343460305296
-121,-32,-4547332338350026459
-121,-31,-5848513059766783159
-121,-30,-2421790827918006653
-121,-29,-4541910172046840000
-121,-28,4115715632834083981
-121,-27,-7865589534352707420
-121,-26,2919333388680716427
-121,-25,9213786351722771741
-121,-24,3665061187703302835
-121,-23,1819020592208006647
-121,-22,-5879902358629954075
-121,-21,7512881647910215256
-121,-20,-2235095503564454710
-121,-19,-2330225842316251164
-121,-18,-2421512661458816348
-121,-17,7902830136207924030
-121,-16,-5730126960171257165
-121,-15,-6663257803175584471
-121,-14,-3378105123459773820
-121,-13,-9021020651243937689
-121,-12,-3375338230650248259
-121,-11,2011364315019245914
-121,-10,3839670097903419558
-121,-9,-6445573889529782627
-121,-8,4529169943632633751
-121,-7,1808640662948917290
-121,-6,-3190957295252121812
-121,-5,4970953343588942893
-121,-4,-7975329414565635145
-121,-3,2643659528172084787
-121,-2,2694190362879164209
-121,0,-5131151618253835323
-121,1,2815046179550107034
-121,2,5840141570034890753
-121,3,3287696854006857511
-121,4,-8051945410452546806
-121,5,-2925813494540203634
-121,6,1477985651752149504
-121,7,-4672723222620052458
-121,8,-252967339238237732
-121,9,-7972125426158707758
-121,10,8679381049530883992
-121,11,-6837835497994249281
-121,12,-4186888190062428548
-121,13,6426901201664875371
-121,14,-1638299611146659181
